Sample,X,Y,Z
528,-0.062,-0.184,1.016
529,-0.320,-0.094,1.141
530,-0.012,0.105,0.777
531,0.016,0.230,0.914
532,0.184,-0.156,1.047
533,0.160,-0.426,1.172
534,0.156,-0.281,0.969
535,0.148,0.102,0.828
536,-0.016,-0.062,0.980
537,0.113,0.008,0.879
538,-0.215,-0.188,0.984
539,-0.020,-0.211,1.293
540,0.016,0.066,0.836
541,-0.168,0.141,0.984
542,0.051,-0.055,1.039
543,-0.176,-0.098,0.840
544,0.066,0.016,0.895
545,0.406,0.195,0.875
546,0.082,-0.371,0.871
547,0.074,-0.234,0.980
548,0.406,-0.211,1.090
549,-0.219,0.223,0.992
550,0.027,0.062,0.934
551,-0.070,-0.059,0.840
552,-0.195,-0.113,1.027
553,0.148,-0.074,1.184
554,-0.090,0.188,0.828
555,0.145,0.156,0.801
556,0.082,-0.289,1.188
557,-0.383,-0.020,0.949
558,0.082,0.012,0.859
559,0.004,0.219,0.832
560,0.293,-0.301,0.961
561,0.082,-0.598,1.223
562,0.344,-0.035,0.945
563,-0.246,0.133,0.875
564,0.156,-0.121,1.234
565,-0.281,0.035,0.629
566,0.094,-0.051,1.227
567,-0.176,-0.152,0.941
568,0.164,0.164,0.930
569,0.230,-0.207,0.898
570,0.090,-0.172,1.082
571,0.160,-0.270,0.973
572,-0.246,0.254,0.867
573,0.105,-0.188,0.926
574,0.039,-0.145,0.910
575,-0.012,-0.016,1.027
576,0.039,0.004,1.074
577,0.238,-0.098,0.922
578,0.074,-0.246,0.875
579,-0.027,0.047,1.016
580,-0.309,0.113,0.910
581,0.023,0.109,0.824
582,0.039,-0.188,1.105
583,0.172,-0.105,1.098
584,0.203,-0.180,1.000
585,0.113,-0.148,0.973
586,-0.137,-0.324,1.035
587,-0.133,-0.191,1.203
588,-0.266,0.527,0.684
589,0.129,0.246,0.949
590,-0.062,-0.590,1.184
591,0.145,-0.355,1.008
592,0.145,0.227,0.828
593,-0.012,0.406,0.930
594,0.074,-0.152,0.895
595,-0.039,-0.070,0.902
596,0.023,-0.141,0.961
597,0.172,-0.180,0.711
598,0.094,0.004,0.922
599,0.227,0.008,0.988
600,0.035,-0.137,0.848
601,0.031,-0.043,0.961
602,-0.074,0.008,1.098
603,-0.113,-0.047,0.980
604,0.047,-0.051,0.949
605,0.031,0.066,1.098
606,0.082,-0.125,1.148
607,0.137,-0.203,1.004
608,0.145,0.035,0.938
609,-0.023,-0.129,1.012
610,-0.133,-0.320,1.090
611,0.262,-0.078,0.938
612,-0.004,0.184,1.059
613,0.020,-0.047,1.055
614,-0.008,-0.312,0.883
615,0.059,-0.117,0.910
616,-0.020,-0.023,1.055
617,-0.184,0.184,0.898
618,-0.016,0.039,0.688
619,0.055,-0.113,0.895
620,0.043,-0.297,0.973
621,-0.086,-0.066,0.945
622,0.250,0.199,0.730
623,0.020,-0.117,0.914
624,0.098,-0.418,1.125
625,-0.059,0.145,0.805
626,-0.117,0.418,0.852
627,0.043,-0.066,1.016
628,0.051,-0.406,1.012
629,0.117,-0.277,1.008
630,-0.059,0.312,1.152
631,0.062,0.180,0.785
632,0.090,-0.152,0.984
633,0.086,-0.457,1.211
634,-0.129,-0.121,0.938
635,0.078,0.125,0.992
636,0.062,-0.023,0.961
637,-0.074,-0.359,1.191
638,0.094,-0.051,0.949
639,0.074,0.344,0.883
640,0.043,-0.059,0.883
641,0.172,-0.465,1.125
642,-0.023,-0.160,0.832
643,0.133,0.133,0.918
644,-0.137,0.148,0.852
645,0.117,-0.035,1.004
646,0.172,-0.113,0.859
647,0.137,-0.234,0.926
648,0.129,-0.070,0.969
649,0.008,-0.086,0.945
650,-0.168,0.066,0.828
651,-0.090,0.297,0.969
652,-0.227,0.160,0.930
653,-0.137,-0.129,0.871
654,0.172,-0.488,1.055
655,0.043,0.137,1.070
656,0.367,0.117,1.160
657,0.070,0.113,0.660
658,0.059,-0.266,1.078
659,-0.133,-0.488,1.031
660,-0.137,-0.117,0.930
661,0.152,-0.004,1.059
662,0.000,0.352,0.992
663,-0.133,-0.246,1.102
664,0.023,-0.285,0.965
665,-0.086,-0.152,0.957
666,0.215,0.152,0.992
667,0.027,0.117,0.785
668,0.195,-0.258,1.000
669,0.094,-0.398,1.059
670,0.109,0.051,1.027
671,0.031,-0.102,0.801
672,-0.023,0.277,0.699
673,0.246,-0.426,1.137
674,0.078,-0.043,1.047
675,0.305,0.039,0.945
676,0.246,0.215,0.824
677,-0.102,-0.266,1.043
678,-0.164,-0.316,0.969
679,-0.281,0.270,0.832
680,-0.148,0.227,0.926
681,0.133,0.008,1.219
682,-0.078,-0.141,1.145
683,0.297,-0.082,0.793
684,0.016,-0.008,0.715
685,0.484,-0.379,1.250
686,-0.441,-0.223,0.766
687,-0.012,0.242,0.992
688,-0.074,-0.094,1.090
689,-0.586,0.262,0.988
690,0.195,-0.344,0.988
691,-0.148,0.168,0.652
692,0.285,-0.480,1.281
693,0.289,-0.285,1.074
694,0.051,0.238,0.797
695,0.148,0.207,0.902
696,-0.062,-0.062,0.949
697,-0.203,-0.738,0.938
698,-0.078,0.156,1.207
699,0.219,0.184,0.746
700,0.082,0.371,0.668
701,0.289,-0.344,1.402
702,0.156,-0.262,0.973
703,-0.242,0.027,0.637
704,0.148,-0.312,1.215
705,-0.375,0.387,0.922
706,-0.121,0.074,1.004
707,0.195,-0.273,0.973
708,-0.129,0.242,0.742
709,0.449,-0.492,1.363
710,0.051,-0.469,0.922
711,-0.035,0.199,0.957
712,0.051,-0.184,1.113
713,-0.410,0.316,0.785
714,0.301,-0.230,1.012
715,0.176,0.004,1.020
716,0.227,-0.184,0.820
717,0.121,-0.578,1.133
718,-0.059,-0.172,1.191
719,-0.066,0.527,0.730
720,-0.359,0.422,0.730
721,-0.031,-0.129,0.984
722,-0.008,-0.441,1.008
723,0.223,-0.348,1.102
724,0.516,0.492,0.570
725,0.004,0.211,0.957
726,-0.062,-0.348,1.055
727,-0.078,-0.211,0.914
728,-0.305,0.262,1.051
729,0.082,0.297,0.941
730,0.047,-0.312,0.805
731,0.152,-0.406,1.227
732,0.168,-0.105,1.020
733,-0.223,0.320,0.930
734,0.168,-0.160,1.156
735,-0.160,-0.102,1.000
736,-0.090,0.023,1.035
737,0.094,-0.191,0.855
738,0.031,-0.121,1.047
739,0.270,-0.316,1.105
740,0.215,0.141,0.824
741,0.023,0.020,1.004
742,-0.113,-0.352,1.004
743,-0.051,-0.012,0.785
744,0.230,0.113,1.043
745,0.062,-0.156,0.820
746,0.211,-0.035,0.973
747,0.051,-0.289,1.047
748,0.062,0.059,0.918
749,0.047,0.035,0.801
750,-0.086,-0.074,1.000
751,-0.062,-0.180,1.066
752,-0.031,0.125,0.887
753,0.191,0.227,0.980
754,0.164,-0.215,0.969
755,0.156,-0.426,1.105
756,0.090,-0.070,0.992
757,-0.207,0.016,0.820
758,-0.141,0.090,0.961
759,-0.117,-0.039,0.973
760,-0.402,0.039,0.902
761,0.098,-0.211,1.051
762,0.180,-0.090,0.867
763,0.219,-0.051,1.098
764,0.113,-0.391,0.910
765,-0.090,0.254,0.547
766,0.172,0.059,1.129
767,-0.316,-0.148,1.043
768,-0.156,-0.094,0.879
769,0.230,-0.090,1.023
770,0.031,0.309,1.027
771,0.250,-0.320,1.094
772,0.086,-0.301,0.801
773,0.008,0.168,0.844
774,0.004,-0.051,1.277
775,-0.195,0.023,1.121
776,-0.012,0.059,0.723
777,0.000,-0.148,1.105
778,-0.004,-0.062,1.121
779,0.141,-0.098,0.805
780,0.109,-0.090,0.914
781,0.125,-0.008,1.191
782,0.004,-0.125,0.969
783,-0.102,-0.031,0.805
784,-0.062,-0.023,0.859
785,-0.070,0.148,1.098
786,-0.055,-0.227,0.957
787,-0.086,-0.121,0.793
788,0.199,0.004,1.012
789,0.266,-0.145,0.926
790,0.152,-0.246,0.988
791,0.145,-0.012,0.859
792,0.000,-0.035,0.988
