Sample,X,Y,Z
546,0.016,-0.168,0.863
547,0.012,-0.102,1.102
548,0.051,-0.055,1.008
549,0.047,-0.016,0.809
550,-0.035,-0.055,0.988
551,-0.004,-0.078,1.051
552,0.113,-0.125,0.879
553,-0.008,-0.156,0.910
554,0.031,-0.027,1.059
555,0.113,-0.008,1.000
556,0.066,0.016,0.824
557,0.047,-0.125,0.922
558,-0.059,-0.176,1.090
559,0.031,-0.059,0.906
560,0.051,-0.027,0.926
561,0.062,0.023,0.996
562,0.023,-0.020,0.961
563,0.012,-0.203,1.000
564,0.012,-0.137,0.930
565,0.062,0.059,0.988
566,0.098,0.078,0.965
567,-0.023,-0.090,0.926
568,-0.012,-0.254,0.941
569,0.027,-0.102,1.016
570,0.031,0.094,1.012
571,0.117,0.133,0.910
572,-0.012,-0.105,0.977
573,0.000,-0.195,1.020
574,0.055,-0.082,0.957
575,0.074,0.023,0.887
576,-0.004,-0.082,1.000
577,-0.055,-0.055,1.117
578,0.035,0.020,0.957
579,0.043,0.012,0.844
580,0.020,-0.230,1.047
581,0.043,-0.121,1.004
582,0.090,-0.035,0.855
583,0.070,0.066,0.965
584,-0.016,0.000,1.113
585,-0.027,-0.121,0.945
586,0.047,-0.074,0.855
587,0.062,-0.020,1.008
588,0.027,-0.090,1.062
589,0.027,-0.137,0.887
590,0.000,0.000,0.926
591,0.066,-0.020,1.023
592,0.027,-0.070,0.957
593,0.035,-0.051,0.922
594,0.000,-0.164,0.941
595,0.031,-0.105,0.957
596,0.113,0.031,0.984
597,0.012,0.012,0.965
598,0.004,-0.113,0.898
599,0.020,-0.148,1.016
600,0.039,-0.008,0.988
601,0.055,-0.055,0.871
602,-0.012,-0.109,0.961
603,-0.027,-0.051,1.016
604,0.148,-0.043,0.930
605,0.094,-0.020,0.879
606,-0.004,-0.156,1.051
607,-0.008,-0.090,1.000
608,0.047,0.047,0.855
609,0.090,0.000,0.996
610,-0.055,-0.184,1.066
611,-0.035,-0.125,0.898
612,0.109,0.016,0.879
613,0.031,0.004,1.133
614,0.051,-0.086,1.004
615,-0.012,-0.098,0.812
616,0.105,-0.094,1.004
617,0.043,-0.012,1.043
618,0.031,-0.035,0.867
619,0.020,-0.145,0.887
