Sample,X,Y,Z
610,-0.109,-0.168,0.852
611,-0.160,0.074,0.992
612,-0.105,0.172,1.039
613,-0.055,0.031,0.852
614,-0.062,-0.066,0.977
615,-0.078,0.047,0.969
616,0.047,0.031,0.996
617,0.039,0.020,0.938
618,0.246,-0.297,0.969
619,0.230,0.113,0.895
620,0.344,-0.125,1.008
621,0.160,-0.105,0.840
622,0.043,-0.141,1.035
623,-0.070,0.055,1.043
624,-0.215,-0.012,0.898
625,-0.312,-0.078,1.055
626,-0.371,0.191,1.047
627,-0.297,-0.148,1.129
628,-0.410,-0.027,1.082
629,-0.160,-0.133,1.113
630,-0.137,0.070,0.980
631,-0.102,-0.199,1.027
632,-0.043,-0.184,1.027
633,-0.113,0.059,0.941
634,-0.184,-0.113,1.031
635,-0.246,-0.055,0.844
636,-0.172,0.047,0.848
637,-0.125,0.172,0.855
638,-0.156,-0.078,0.910
639,-0.062,0.086,0.910
640,-0.051,0.113,0.949
641,-0.047,-0.098,0.957
642,0.102,-0.043,0.906
643,0.223,-0.066,0.926
644,0.133,0.047,0.961
645,0.039,-0.270,1.051
646,-0.066,-0.035,1.016
647,0.004,0.016,1.098
648,0.062,-0.137,0.984
649,-0.062,-0.160,1.059
650,-0.133,0.078,1.062
651,-0.273,0.008,1.082
652,-0.219,-0.172,1.000
653,-0.348,-0.062,0.922
654,-0.277,-0.219,1.098
655,-0.207,0.129,0.793
656,-0.289,-0.090,1.082
657,-0.176,-0.094,0.977
658,-0.145,0.133,0.820
659,-0.215,-0.117,1.055
660,-0.234,0.035,0.801
661,-0.293,0.059,0.945
662,-0.031,0.094,0.922
663,0.070,0.078,0.766
664,0.113,-0.211,1.027
665,-0.016,0.105,0.910
666,0.141,-0.055,1.098
667,0.129,-0.059,0.926
668,-0.070,-0.215,0.961
669,-0.066,0.062,1.059
670,0.160,0.043,0.977
671,0.039,-0.035,0.977
672,-0.102,-0.250,1.121
673,-0.129,0.105,1.062
674,-0.199,0.055,0.988
675,0.000,-0.309,0.996
676,-0.176,-0.191,1.008
677,-0.312,-0.047,1.023
678,-0.211,0.023,1.121
679,-0.141,-0.074,1.047
680,-0.047,-0.070,0.871
681,-0.324,-0.066,1.133
682,-0.289,0.004,0.902
683,-0.059,0.254,0.895
684,-0.059,-0.379,0.953
685,-0.188,0.008,0.773
686,-0.164,-0.039,1.047
687,-0.109,0.258,0.809
688,-0.102,0.012,0.867
689,-0.020,-0.250,0.898
690,0.043,0.340,0.816
691,0.113,-0.070,1.070
692,0.047,-0.023,0.934
693,-0.086,-0.062,0.887
694,-0.180,-0.102,0.930
695,0.051,-0.160,0.887
696,0.121,0.188,0.875
697,0.051,-0.078,1.062
698,-0.262,-0.098,1.148
699,-0.074,-0.121,1.125
700,-0.133,-0.008,0.996
701,-0.258,-0.332,1.273
702,-0.301,0.027,0.984
703,-0.305,0.066,1.004
704,-0.086,-0.223,1.258
705,-0.016,-0.035,0.852
706,-0.113,-0.055,1.070
707,-0.227,0.094,1.129
708,-0.277,-0.184,0.824
709,-0.230,-0.109,0.824
710,-0.082,-0.023,0.992
711,-0.066,0.121,0.898
712,-0.047,0.164,0.949
713,0.059,-0.004,0.910
714,0.012,0.000,0.840
715,-0.066,-0.195,0.855
716,-0.242,0.105,0.762
717,-0.016,-0.062,1.074
718,0.047,-0.043,0.867
719,-0.055,0.160,0.879
720,0.141,-0.152,1.094
721,-0.105,0.180,0.898
722,-0.023,-0.168,1.086
723,-0.086,-0.152,0.891
