Sample,X,Y,Z
822,0.004,0.172,1.027
823,-0.016,0.172,1.039
824,-0.043,0.078,1.020
825,-0.008,0.105,1.012
826,0.012,0.070,1.004
827,0.012,0.098,0.906
828,-0.039,0.082,0.824
829,-0.062,0.137,0.855
830,-0.016,0.078,0.941
831,-0.023,0.000,0.926
832,0.070,-0.066,1.074
833,0.051,0.051,1.082
834,0.078,0.098,1.059
835,0.020,0.047,0.938
836,-0.023,0.027,0.910
837,0.016,0.117,1.020
838,0.023,0.004,1.012
839,0.102,-0.145,1.051
840,0.066,-0.043,1.117
841,0.070,0.125,1.141
842,-0.016,0.164,0.957
843,-0.059,-0.027,0.855
844,-0.051,0.109,0.895
845,0.043,0.223,0.938
846,0.031,0.129,0.879
847,0.016,-0.117,0.977
848,0.023,-0.086,0.984
849,0.004,0.152,0.859
850,-0.031,0.035,0.812
851,-0.062,0.016,0.773
852,-0.008,0.121,0.906
853,0.039,0.281,1.008
854,-0.012,0.031,1.117
855,-0.094,-0.332,1.109
856,-0.078,-0.105,1.020
857,0.066,0.246,1.059
858,0.074,0.230,0.941
859,0.098,-0.082,0.973
860,0.098,-0.074,1.016
861,0.094,0.082,1.125
862,0.090,0.016,1.133
863,-0.059,0.023,0.922
864,-0.027,-0.043,1.035
865,-0.059,0.047,0.918
866,-0.070,0.293,0.914
867,0.078,0.160,1.000
868,0.023,0.086,0.848
869,-0.043,0.012,0.953
870,-0.070,-0.004,0.918
871,-0.004,-0.039,0.883
872,0.109,-0.023,0.910
873,0.133,0.164,0.914
874,0.039,0.312,0.988
875,-0.074,0.129,0.973
876,-0.133,-0.070,0.980
877,-0.074,-0.109,1.039
878,-0.074,0.098,0.969
879,-0.016,0.270,1.027
880,0.129,0.145,1.023
881,0.188,0.086,0.941
882,0.133,-0.047,0.996
883,-0.043,0.031,1.016
884,-0.086,0.078,1.027
885,-0.074,0.027,1.008
886,0.000,0.004,1.055
887,0.047,-0.070,1.086
888,0.074,0.000,1.035
889,0.129,0.141,1.039
890,0.102,0.039,0.953
891,-0.020,0.008,0.887
892,-0.129,-0.188,0.930
893,-0.082,-0.168,1.004
894,0.031,-0.047,1.047
895,0.035,0.281,1.000
896,-0.051,0.242,0.922
897,-0.184,0.176,0.844
898,-0.113,0.066,0.844
899,0.027,-0.055,0.918
900,0.207,0.004,0.977
901,0.242,0.133,0.969
902,0.156,0.184,1.000
903,-0.039,-0.012,0.883
904,-0.230,-0.168,0.828
905,-0.137,-0.113,0.977
906,-0.051,0.215,0.984
907,0.129,0.238,1.109
908,0.148,0.039,1.035
909,0.074,0.016,1.031
910,-0.047,-0.133,0.988
911,-0.133,-0.078,0.918
912,0.004,-0.023,0.953
913,0.090,0.137,0.914
914,0.145,0.109,1.070
915,-0.016,0.000,1.027
916,-0.066,0.035,1.043
917,-0.016,0.082,1.000
918,0.027,0.164,0.926
919,-0.051,0.152,0.938
920,0.008,0.105,0.977
921,0.070,0.141,1.012
922,0.078,0.113,1.055
923,0.012,-0.008,1.016
924,-0.121,-0.066,0.871
