Sample,X,Y,Z
482,-0.012,-0.125,0.961
483,0.145,-0.141,1.023
484,-0.078,0.004,0.949
485,0.156,-0.074,0.980
486,-0.035,-0.105,0.875
487,-0.023,-0.047,1.070
488,0.070,-0.062,0.918
489,-0.047,0.047,0.891
490,0.148,-0.141,1.074
491,-0.027,-0.004,0.973
492,0.086,-0.164,0.969
493,0.035,-0.059,0.820
494,0.016,0.004,1.055
495,-0.020,-0.070,1.020
496,-0.023,-0.012,0.855
497,0.129,-0.078,1.078
498,-0.070,-0.023,0.898
499,0.180,-0.094,0.957
500,-0.039,-0.137,1.027
501,0.055,0.012,0.895
502,-0.055,-0.152,1.004
503,0.105,0.062,0.984
504,-0.047,-0.070,0.953
505,0.086,-0.113,0.961
506,-0.105,-0.215,0.973
507,0.180,0.070,1.082
508,0.066,-0.043,0.820
509,0.016,0.086,0.953
510,0.125,-0.301,1.086
511,-0.074,-0.020,0.875
512,0.062,-0.059,0.973
513,-0.047,-0.008,0.934
514,-0.020,0.027,1.055
515,0.027,-0.082,0.855
516,0.082,-0.109,1.078
517,0.094,-0.164,0.953
518,0.023,0.000,0.941
519,0.086,-0.047,0.977
520,-0.023,0.000,0.898
521,-0.008,-0.039,1.027
522,-0.043,-0.109,0.902
523,0.059,-0.074,0.930
524,0.094,-0.066,1.066
525,-0.039,0.031,0.949
526,0.117,-0.055,0.910
527,0.000,-0.145,1.031
528,0.043,-0.059,0.910
529,0.031,0.008,0.930
530,0.016,-0.070,0.984
531,0.043,-0.078,1.000
532,0.031,-0.098,0.941
533,0.008,-0.066,1.000
534,0.047,0.094,0.906
535,-0.023,-0.137,0.977
536,0.086,-0.102,1.035
537,0.020,-0.047,0.930
538,0.027,-0.008,0.977
539,0.070,-0.082,0.941
540,-0.066,-0.168,1.008
541,0.047,-0.082,0.980
542,0.039,0.074,0.883
543,0.023,-0.055,1.031
544,0.152,-0.121,0.973
545,-0.016,-0.094,0.930
546,0.074,-0.117,0.988
547,0.043,0.023,0.887
548,-0.074,0.074,0.992
549,0.059,-0.172,0.973
550,0.008,-0.016,0.918
551,-0.012,-0.098,1.047
552,0.094,0.027,0.910
553,0.004,-0.113,0.988
554,0.051,-0.062,0.930
555,-0.031,-0.047,0.992
556,0.020,-0.059,0.934
557,0.055,-0.012,0.918
558,0.113,-0.094,1.074
559,-0.074,-0.055,0.871
560,0.180,0.012,0.969
561,-0.066,-0.188,1.035
562,0.012,0.066,0.875
563,0.121,-0.125,1.016
564,-0.102,0.012,0.977
565,0.117,-0.066,0.938
566,0.012,-0.105,1.008
567,0.039,-0.102,0.969
568,0.074,-0.020,0.895
569,-0.012,-0.027,1.020
570,0.035,-0.078,0.980
571,0.016,-0.074,0.938
572,0.043,-0.020,0.945
573,0.062,0.043,0.922
574,0.062,-0.211,1.016
575,-0.031,-0.098,0.938
576,0.082,0.039,0.941
577,0.023,-0.117,1.012
578,0.000,-0.004,0.898
579,0.035,-0.125,1.000
580,0.008,-0.113,1.031
581,0.059,-0.043,0.891
582,0.012,0.020,0.984
583,0.035,-0.102,0.977
584,0.023,-0.047,0.949
585,0.047,-0.102,1.031
586,0.008,-0.023,0.883
587,0.039,0.000,0.984
588,0.051,-0.188,1.039
589,-0.070,0.020,0.863
590,0.141,-0.070,1.008
591,-0.070,-0.082,0.992
592,0.160,-0.016,0.941
593,0.039,-0.160,0.996
594,-0.047,0.027,0.918
595,0.059,-0.078,0.906
596,0.012,-0.031,1.047
597,0.023,-0.133,0.949
598,0.004,0.027,0.926
599,0.098,0.000,0.980
600,-0.047,-0.082,0.953
601,0.148,-0.156,1.027
602,-0.121,-0.016,0.844
603,0.070,0.039,1.027
604,0.055,-0.137,0.945
605,-0.094,0.039,1.000
606,0.312,-0.148,1.008
607,-0.176,0.004,0.863
608,0.152,-0.133,1.066
609,-0.004,-0.113,0.953
610,-0.094,0.059,0.945
611,0.180,-0.066,0.910
612,-0.172,0.043,1.047
613,0.172,-0.148,1.016
614,0.094,-0.125,0.906
615,-0.051,-0.078,1.000
616,0.090,-0.039,0.910
617,-0.035,0.031,0.957
618,0.035,-0.160,1.004
619,0.016,-0.043,0.902
620,0.039,-0.039,1.039
621,-0.004,-0.012,0.902
622,0.211,-0.102,0.969
623,-0.113,-0.082,0.984
624,0.191,0.027,0.906
625,0.008,-0.137,0.984
626,-0.125,-0.016,0.941
627,0.133,-0.102,1.008
628,-0.219,0.031,0.945
629,0.156,-0.090,0.938
630,-0.012,0.004,1.027
631,0.086,-0.074,0.980
632,0.168,-0.180,0.879
633,-0.109,0.023,0.961
634,0.098,-0.078,1.000
635,-0.020,0.059,0.945
636,0.047,-0.141,0.969
637,0.027,-0.016,0.938
638,0.059,-0.027,0.973
639,0.020,-0.227,1.047
640,0.121,-0.031,0.867
641,-0.121,-0.047,1.031
642,0.086,0.102,1.016
643,-0.008,-0.105,0.859
644,0.027,-0.156,1.066
645,0.047,-0.125,0.887
646,-0.047,0.047,1.000
647,0.191,-0.035,0.961
648,-0.078,-0.023,0.965
649,0.027,-0.199,1.066
650,0.105,-0.020,0.812
651,-0.098,0.039,0.992
652,0.164,-0.180,1.027
653,0.020,-0.035,0.965
654,0.027,-0.016,0.879
655,0.031,-0.105,1.035
656,0.125,-0.012,1.023
657,0.027,-0.121,0.879
658,-0.035,-0.051,0.949
659,-0.047,-0.047,1.008
660,0.082,-0.043,0.996
661,-0.059,-0.098,0.926
662,0.062,0.066,1.000
663,0.082,-0.039,0.949
664,0.051,-0.180,0.984
665,0.102,-0.180,0.984
666,-0.012,0.090,0.922
667,0.016,-0.047,0.930
668,-0.062,-0.098,1.016
669,0.125,-0.023,1.004
670,-0.023,-0.098,0.906
671,0.082,-0.051,0.980
672,0.023,-0.051,0.930
673,0.059,0.008,1.008
674,0.062,-0.148,0.941
675,-0.137,-0.039,0.887
676,0.148,-0.082,1.051
677,-0.113,-0.078,0.996
678,0.137,-0.043,0.863
679,0.082,-0.078,1.016
680,-0.035,0.039,0.922
681,0.176,-0.191,0.980
682,0.008,-0.074,0.977
683,-0.066,-0.031,0.973
684,0.137,0.051,0.918
685,-0.141,-0.070,0.934
686,0.059,-0.129,1.062
687,0.035,-0.082,0.980
688,0.059,0.066,0.922
689,0.090,-0.078,0.941
690,0.027,-0.086,1.082
