Sample,X,Y,Z
684,-0.086,0.008,1.035
685,0.008,0.000,1.047
686,-0.008,0.078,0.922
687,0.051,-0.074,0.895
688,0.043,-0.090,0.883
689,0.125,0.121,0.957
690,0.184,-0.020,1.004
691,0.051,-0.066,1.016
692,0.012,-0.051,1.141
693,-0.020,0.004,1.016
694,-0.016,0.109,1.000
695,0.000,0.043,1.004
696,-0.062,0.113,0.984
697,-0.066,0.156,0.988
698,-0.062,0.125,0.992
699,0.004,-0.215,0.977
700,-0.020,-0.121,0.785
701,0.105,0.223,0.965
702,0.090,0.234,0.961
703,0.016,0.113,0.840
704,0.020,0.039,0.980
705,-0.020,0.133,0.992
706,-0.070,0.141,1.074
707,-0.125,0.000,1.035
708,-0.070,-0.004,1.023
709,0.105,0.078,1.074
710,0.098,0.266,0.926
711,0.094,0.129,0.969
712,0.027,-0.055,0.902
713,-0.074,0.004,0.945
714,-0.078,0.059,1.094
715,-0.027,0.160,0.996
716,0.090,0.027,1.000
717,0.129,0.141,0.980
718,0.082,0.320,0.965
719,-0.008,0.043,0.992
720,-0.129,-0.094,0.906
721,0.023,-0.051,1.059
722,0.043,0.137,1.012
723,-0.039,0.129,0.969
724,0.008,-0.047,1.000
725,0.055,0.031,0.945
726,0.051,0.199,1.039
727,-0.043,0.121,1.020
728,-0.109,0.004,0.996
729,-0.023,-0.176,0.984
730,0.012,-0.020,0.887
731,0.098,0.152,1.023
732,0.086,0.109,0.879
733,0.051,0.004,0.793
734,0.051,-0.004,0.887
735,0.020,0.156,0.816
736,-0.043,0.066,0.934
737,-0.098,-0.016,0.984
738,-0.043,-0.082,1.055
739,0.012,0.156,1.047
740,0.008,0.258,1.012
741,0.066,-0.008,1.035
742,-0.020,-0.105,0.891
743,-0.008,-0.062,1.020
744,0.000,0.121,1.102
745,0.082,0.031,0.988
746,0.023,-0.082,1.020
747,-0.012,0.031,1.023
748,-0.023,0.094,0.969
749,0.023,0.184,0.910
750,0.078,0.035,0.945
751,-0.043,0.070,0.957
752,-0.113,0.059,0.957
753,-0.066,-0.016,0.953
754,0.086,-0.027,0.945
755,0.227,0.141,0.926
756,0.098,0.258,0.941
757,-0.016,0.164,0.992
758,-0.020,-0.102,1.004
759,-0.031,-0.086,1.004
760,-0.008,0.152,1.113
761,-0.117,0.172,1.051
762,-0.078,0.191,0.984
763,0.047,0.012,0.984
764,0.066,0.117,0.895
765,0.055,0.125,0.969
766,-0.008,0.203,0.918
767,0.027,0.012,0.922
768,-0.004,-0.043,0.887
769,-0.020,0.133,0.914
770,-0.008,0.223,0.965
771,0.004,0.184,0.965
772,0.012,0.066,1.008
773,0.023,0.109,1.066
774,0.008,0.141,1.020
775,0.016,-0.047,1.035
776,0.027,0.062,1.012
777,0.039,0.082,1.039
778,-0.004,0.039,1.000
779,-0.012,0.035,1.008
780,0.062,0.023,1.051
781,0.086,0.094,0.992
782,0.000,0.109,1.004
783,-0.055,0.031,0.969
784,-0.039,-0.012,0.902
785,-0.043,0.074,0.871
786,-0.043,0.086,0.965
787,0.062,0.156,0.914
788,0.070,0.113,0.832
789,0.047,-0.023,0.922
790,-0.062,0.023,0.926
791,-0.062,0.016,0.961
792,-0.008,0.012,1.039
793,0.012,0.062,1.047
794,0.094,0.148,1.055
795,0.016,0.070,1.012
796,-0.016,-0.078,0.996
797,-0.035,-0.078,0.973
798,0.035,0.086,1.008
799,0.086,0.066,0.988
800,0.039,0.043,0.902
801,-0.008,0.035,0.969
802,-0.043,0.039,0.992
803,-0.031,0.047,0.969
804,0.020,0.020,0.980
805,0.113,0.133,0.961
806,0.074,0.180,0.945
807,0.020,0.109,0.973
808,-0.012,-0.059,0.969
809,-0.008,-0.117,1.008
810,0.059,0.043,1.000
811,0.035,0.172,0.988
812,0.023,0.094,1.000
813,-0.090,0.070,0.922
814,-0.070,0.102,0.969
815,-0.074,0.109,1.016
816,-0.039,0.074,1.039
817,0.062,0.086,0.949
818,0.137,0.133,0.941
819,0.141,0.113,0.957
820,-0.016,0.043,0.828
821,-0.035,0.004,0.941
822,-0.082,0.109,1.000
823,-0.031,0.195,1.039
824,-0.031,0.152,1.008
825,0.008,0.055,1.031
826,0.023,0.082,1.043
827,0.055,0.145,0.988
828,0.082,0.031,0.922
829,0.055,-0.004,0.984
830,0.066,-0.008,1.023
831,0.027,0.008,0.934
832,-0.020,-0.043,0.977
833,-0.047,0.078,1.043
834,0.016,0.109,0.988
835,-0.066,0.129,0.922
836,-0.035,0.113,1.062
837,0.012,0.258,1.020
838,0.066,0.066,0.973
839,0.000,-0.195,0.938
840,-0.043,-0.070,0.996
841,0.031,0.105,1.023
842,0.043,0.078,0.855
843,0.055,-0.004,0.934
844,0.012,0.055,1.016
845,-0.008,0.238,1.008
846,-0.094,-0.031,1.051
847,-0.047,-0.207,1.008
848,0.016,0.094,0.910
849,0.098,0.309,0.918
850,0.066,0.066,0.773
851,0.062,-0.223,0.797
852,0.109,0.023,0.922
853,-0.004,0.199,0.969
854,-0.113,-0.043,1.059
855,-0.160,-0.133,0.953
856,-0.047,0.121,1.008
857,0.062,0.289,1.074
858,-0.016,0.230,0.988
859,0.008,-0.047,1.090
860,0.102,-0.090,1.055
861,0.145,0.051,1.035
862,0.059,-0.047,1.043
863,-0.043,-0.180,0.934
864,-0.047,-0.035,0.977
865,0.000,0.145,1.031
866,-0.051,0.379,0.969
867,-0.047,0.168,0.938
868,-0.008,0.090,0.879
869,-0.023,0.094,0.926
870,0.035,0.027,0.926
871,0.066,0.062,0.871
872,0.133,-0.020,0.973
873,0.012,0.012,0.891
874,-0.090,0.180,0.926
875,-0.047,0.102,0.969
876,-0.047,0.051,0.969
877,0.016,-0.012,1.102
878,-0.051,0.180,1.066
879,0.008,0.109,1.184
880,0.055,-0.031,1.055
881,0.078,-0.023,0.930
882,0.023,0.055,0.953
883,-0.094,0.129,0.867
884,-0.090,0.082,0.918
885,0.012,0.020,0.980
886,0.117,-0.039,1.027
887,0.125,0.051,1.020
888,0.129,0.055,0.949
889,0.051,0.141,0.914
890,-0.043,0.102,0.887
891,-0.098,0.051,0.914
892,-0.117,-0.051,0.992
893,-0.020,-0.184,1.078
894,0.082,0.016,1.129
895,0.047,0.168,1.121
896,-0.070,0.109,0.992
897,-0.168,0.008,0.883
898,-0.062,0.039,0.961
899,0.082,-0.027,0.996
900,0.117,-0.023,0.965
901,0.125,0.078,0.992
902,0.047,0.121,0.930
