Sample,X,Y,Z
922,0.020,-0.070,0.945
923,-0.004,-0.090,0.906
924,0.016,-0.062,0.965
925,0.039,-0.066,1.027
926,0.004,-0.012,0.949
927,0.012,-0.008,0.930
928,0.000,-0.020,0.980
929,-0.008,-0.047,0.973
930,0.020,-0.055,0.938
931,0.008,0.035,0.914
932,0.012,-0.102,1.039
933,0.016,-0.094,0.949
934,0.035,-0.102,0.898
935,0.020,0.043,0.941
936,0.023,-0.070,1.055
937,-0.043,-0.016,0.898
938,-0.027,-0.066,0.930
939,0.012,-0.078,1.027
940,0.012,0.078,0.953
941,0.020,-0.004,0.910
942,0.012,-0.078,0.957
943,0.039,-0.121,1.020
944,0.012,-0.027,0.883
945,0.000,-0.031,0.914
946,0.078,-0.031,1.043
947,0.000,-0.012,0.965
948,0.012,-0.074,0.949
949,0.008,0.000,0.930
950,-0.020,-0.082,1.004
951,0.000,-0.012,0.965
952,-0.008,0.000,0.926
953,0.008,-0.039,0.977
954,-0.004,-0.094,0.953
955,0.039,-0.074,0.949
956,0.062,0.027,0.953
957,0.016,-0.012,0.953
958,0.031,-0.082,0.953
959,-0.004,-0.012,0.926
960,-0.016,-0.066,0.992
961,-0.008,-0.039,0.992
962,-0.027,-0.031,0.941
963,0.012,-0.035,0.988
964,0.004,-0.039,0.934
965,0.035,-0.082,0.941
966,0.023,-0.004,0.957
967,0.004,-0.051,0.961
968,0.016,-0.043,0.930
969,0.000,-0.016,0.953
970,0.027,-0.059,0.996
971,0.043,-0.090,0.941
972,0.012,-0.059,0.930
973,0.020,0.023,1.008
974,-0.012,0.016,0.988
975,-0.035,-0.098,0.918
976,0.023,-0.047,0.977
977,0.020,-0.043,0.988
978,0.008,-0.031,0.938
979,0.000,0.000,0.883
980,0.035,-0.047,0.980
981,0.035,-0.066,1.000
982,-0.039,0.008,0.883
983,-0.008,-0.035,0.961
984,0.027,-0.070,0.984
985,0.012,-0.027,0.938
986,0.055,-0.047,1.004
987,-0.012,0.020,0.945
988,0.020,-0.035,0.965
989,0.008,-0.016,0.957
990,-0.004,-0.039,0.965
991,0.000,-0.066,0.949
992,-0.016,-0.027,0.922
993,0.031,-0.055,1.016
994,0.016,0.059,0.961
995,-0.004,-0.031,0.934
996,0.031,-0.070,0.957
997,0.043,-0.062,0.965
998,-0.016,-0.062,0.914
999,0.020,-0.055,0.969
Rate 1349, overflows 0
