Sample,X,Y,Z
920,0.070,-0.176,1.000
921,-0.027,-0.023,0.941
922,0.160,-0.141,0.977
923,-0.047,-0.012,0.934
924,0.074,-0.066,1.012
925,-0.027,0.000,0.926
926,0.035,-0.070,0.984
927,0.086,-0.105,0.945
928,0.027,-0.008,0.973
929,0.004,-0.086,0.984
930,0.129,-0.012,0.961
931,-0.027,-0.113,1.000
932,0.059,-0.027,0.961
933,0.016,-0.023,0.887
934,-0.004,-0.113,1.016
935,0.090,-0.137,0.949
936,-0.086,-0.055,0.938
937,0.176,0.000,1.012
938,-0.035,-0.098,0.934
939,0.086,-0.082,1.051
940,0.062,-0.152,0.910
941,-0.055,0.047,0.977
942,0.059,-0.113,0.926
943,0.008,0.035,0.969
944,0.082,-0.133,1.023
945,-0.047,-0.059,0.898
946,0.113,-0.016,1.020
947,0.008,-0.105,0.898
948,0.074,-0.055,1.008
949,0.008,-0.078,0.891
950,-0.012,0.012,1.020
951,0.121,-0.137,1.023
952,-0.059,0.012,0.895
953,0.125,-0.027,0.961
954,-0.016,-0.094,0.957
955,0.012,-0.160,1.020
956,0.133,-0.039,0.914
957,-0.062,0.062,0.969
958,0.105,-0.152,0.980
959,-0.031,-0.043,0.957
960,0.062,-0.102,1.023
961,-0.020,0.031,0.840
962,0.074,-0.027,1.004
963,0.008,-0.141,1.000
964,0.000,-0.027,1.012
965,0.133,-0.090,0.914
966,-0.098,0.008,0.922
967,0.156,-0.160,1.031
968,-0.074,-0.094,0.930
969,0.113,0.078,0.918
970,-0.027,-0.137,1.016
971,0.121,0.047,0.957
972,0.004,-0.188,0.949
973,0.059,0.020,0.992
974,-0.051,-0.121,0.914
975,0.059,0.039,0.992
976,0.027,-0.223,0.980
977,-0.090,0.113,0.953
978,0.203,-0.141,0.996
979,-0.070,-0.055,0.914
980,0.188,-0.086,0.996
981,-0.043,-0.098,0.980
982,0.066,0.039,0.945
983,0.035,-0.141,0.906
984,-0.016,0.023,1.070
985,0.051,-0.086,0.922
986,0.000,0.008,0.914
987,0.012,-0.098,0.980
988,0.016,0.031,0.988
989,0.090,-0.109,1.020
990,-0.043,-0.090,0.875
991,0.117,0.047,1.004
992,0.008,-0.105,0.941
993,0.105,-0.059,0.961
994,-0.016,-0.160,0.957
995,0.012,0.031,0.977
996,0.117,-0.043,0.945
997,-0.047,-0.023,0.980
998,0.098,-0.148,0.992
999,0.008,-0.023,0.926
Rate 1333, overflows 0
